26/11/2024 01:37:00 Epoch 0/100 summary: loss_train=1.07923, acc_train=42.03%, loss_val=0.00, acc_val=43.67% (best: 43.67% @ epoch None)
26/11/2024 03:00:54 Epoch 59/100 summary: loss_train=0.80796, acc_train=68.47%, loss_val=0.00, acc_val=70.67% (best: 71.00% @ epoch None)
26/11/2024 03:02:22 Epoch 60/100 summary: loss_train=0.77877, acc_train=71.07%, loss_val=0.00, acc_val=70.67% (best: 71.00% @ epoch None)
26/11/2024 03:03:50 Epoch 61/100 summary: loss_train=0.77603, acc_train=70.60%, loss_val=0.00, acc_val=71.00% (best: 71.00% @ epoch None)
26/11/2024 03:05:18 Epoch 62/100 summary: loss_train=0.77333, acc_train=71.67%, loss_val=0.00, acc_val=71.33% (best: 71.33% @ epoch None)
26/11/2024 03:06:44 Epoch 63/100 summary: loss_train=0.76926, acc_train=72.03%, loss_val=0.00, acc_val=71.00% (best: 71.33% @ epoch None)
26/11/2024 03:08:12 Epoch 64/100 summary: loss_train=0.77097, acc_train=71.53%, loss_val=0.00, acc_val=72.00% (best: 72.00% @ epoch None)
26/11/2024 03:09:38 Epoch 65/100 summary: loss_train=0.76929, acc_train=72.17%, loss_val=0.00, acc_val=72.33% (best: 72.33% @ epoch None)
26/11/2024 03:11:06 Epoch 66/100 summary: loss_train=0.76648, acc_train=72.40%, loss_val=0.00, acc_val=70.33% (best: 72.33% @ epoch None)
26/11/2024 03:12:32 Epoch 67/100 summary: loss_train=0.76258, acc_train=72.53%, loss_val=0.00, acc_val=71.33% (best: 72.33% @ epoch None)
26/11/2024 03:14:01 Epoch 68/100 summary: loss_train=0.76990, acc_train=71.33%, loss_val=0.00, acc_val=72.33% (best: 72.33% @ epoch None)
26/11/2024 03:15:28 Epoch 69/100 summary: loss_train=0.76072, acc_train=72.53%, loss_val=0.00, acc_val=71.67% (best: 72.33% @ epoch None)
26/11/2024 03:16:56 Epoch 70/100 summary: loss_train=0.76880, acc_train=71.63%, loss_val=0.00, acc_val=72.33% (best: 72.33% @ epoch None)
26/11/2024 03:18:24 Epoch 71/100 summary: loss_train=0.75879, acc_train=71.90%, loss_val=0.00, acc_val=71.33% (best: 72.33% @ epoch None)
26/11/2024 03:19:52 Epoch 72/100 summary: loss_train=0.76627, acc_train=71.80%, loss_val=0.00, acc_val=70.00% (best: 72.33% @ epoch None)
26/11/2024 03:21:19 Epoch 73/100 summary: loss_train=0.75876, acc_train=72.50%, loss_val=0.00, acc_val=72.67% (best: 72.67% @ epoch None)
26/11/2024 03:22:47 Epoch 74/100 summary: loss_train=0.76220, acc_train=72.10%, loss_val=0.00, acc_val=71.33% (best: 72.67% @ epoch None)
26/11/2024 03:24:15 Epoch 75/100 summary: loss_train=0.77565, acc_train=72.17%, loss_val=0.00, acc_val=70.33% (best: 72.67% @ epoch None)
26/11/2024 03:25:42 Epoch 76/100 summary: loss_train=0.77060, acc_train=70.77%, loss_val=0.00, acc_val=71.00% (best: 72.67% @ epoch None)
26/11/2024 03:27:09 Epoch 77/100 summary: loss_train=0.76604, acc_train=71.40%, loss_val=0.00, acc_val=71.00% (best: 72.67% @ epoch None)
26/11/2024 03:28:37 Epoch 78/100 summary: loss_train=0.76144, acc_train=72.90%, loss_val=0.00, acc_val=71.33% (best: 72.67% @ epoch None)
26/11/2024 03:30:04 Epoch 79/100 summary: loss_train=0.76097, acc_train=71.10%, loss_val=0.00, acc_val=70.33% (best: 72.67% @ epoch None)
26/11/2024 03:31:32 Epoch 80/100 summary: loss_train=0.76646, acc_train=71.37%, loss_val=0.00, acc_val=72.00% (best: 72.67% @ epoch None)
26/11/2024 03:33:00 Epoch 81/100 summary: loss_train=0.76214, acc_train=71.47%, loss_val=0.00, acc_val=72.00% (best: 72.67% @ epoch None)
26/11/2024 03:34:29 Epoch 82/100 summary: loss_train=0.76449, acc_train=71.90%, loss_val=0.00, acc_val=70.33% (best: 72.67% @ epoch None)    
26/11/2024 03:35:56 Epoch 83/100 summary: loss_train=0.76224, acc_train=72.40%, loss_val=0.00, acc_val=71.67% (best: 72.67% @ epoch None)
26/11/2024 03:37:22 Epoch 84/100 summary: loss_train=0.76099, acc_train=72.73%, loss_val=0.00, acc_val=71.00% (best: 72.67% @ epoch None)
26/11/2024 03:38:49 Epoch 85/100 summary: loss_train=0.76334, acc_train=71.47%, loss_val=0.00, acc_val=70.33% (best: 72.67% @ epoch None)
26/11/2024 03:40:17 Epoch 86/100 summary: loss_train=0.77117, acc_train=71.97%, loss_val=0.00, acc_val=71.67% (best: 72.67% @ epoch None)
26/11/2024 03:41:45 Epoch 87/100 summary: loss_train=0.75896, acc_train=72.33%, loss_val=0.00, acc_val=70.00% (best: 72.67% @ epoch None)
26/11/2024 03:43:13 Epoch 88/100 summary: loss_train=0.76137, acc_train=71.77%, loss_val=0.00, acc_val=72.33% (best: 72.67% @ epoch None)
26/11/2024 03:44:40 Epoch 89/100 summary: loss_train=0.75622, acc_train=72.87%, loss_val=0.00, acc_val=72.00% (best: 72.67% @ epoch None)
26/11/2024 03:46:07 Epoch 90/100 summary: loss_train=0.74376, acc_train=73.60%, loss_val=0.00, acc_val=72.00% (best: 72.67% @ epoch None)
26/11/2024 03:47:35 Epoch 91/100 summary: loss_train=0.75715, acc_train=71.77%, loss_val=0.00, acc_val=72.00% (best: 72.67% @ epoch None)
26/11/2024 03:49:02 Epoch 92/100 summary: loss_train=0.75502, acc_train=72.00%, loss_val=0.00, acc_val=72.00% (best: 72.67% @ epoch None)
26/11/2024 03:50:29 Epoch 93/100 summary: loss_train=0.75391, acc_train=71.47%, loss_val=0.00, acc_val=71.67% (best: 72.67% @ epoch None)
26/11/2024 03:51:57 Epoch 94/100 summary: loss_train=0.75906, acc_train=72.70%, loss_val=0.00, acc_val=72.33% (best: 72.67% @ epoch None)
26/11/2024 03:53:25 Epoch 95/100 summary: loss_train=0.75800, acc_train=72.30%, loss_val=0.00, acc_val=71.33% (best: 72.67% @ epoch None)
26/11/2024 03:54:52 Epoch 96/100 summary: loss_train=0.75313, acc_train=72.20%, loss_val=0.00, acc_val=71.33% (best: 72.67% @ epoch None)
26/11/2024 03:56:20 Epoch 97/100 summary: loss_train=0.76554, acc_train=71.00%, loss_val=0.00, acc_val=72.00% (best: 72.67% @ epoch None)
26/11/2024 03:57:47 Epoch 98/100 summary: loss_train=0.75050, acc_train=71.60%, loss_val=0.00, acc_val=71.33% (best: 72.67% @ epoch None)
26/11/2024 03:59:12 Epoch 99/100 summary: loss_train=0.74579, acc_train=72.10%, loss_val=0.00, acc_val=71.00% (best: 72.67% @ epoch None)    
